created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-11-07 17:49:43,1.3251333415452795e+18,Arohi from Jammu is happy because #JoeBiden won US Elections. Madam ko J&amp;K ke Lt. Governor ka naam bhi ni pta hoga.,1.0,0.0,Twitter for Android,2486998860.0,अर्जुन⭐,iarjun_,"Love my Family ❤

In a world where everyone is over exposed the coolest thing you can do is maintain your mystery.",2014-05-10 06:41:23,1718.0,Jammu And Kashmir,32.7185614,74.8580917,Jammu,India,Asia,Jammu and Kashmir,JK,2020-11-08 11:15:52.673553
2020-10-29 13:59:31,1.3218139210959462e+18,@clairecmc Now show us #Biden and #Bernie. Career politicians. Taxpayer funded millionaires and their mansions.,0.0,0.0,Twitter for iPhone,1.319688739925463e+18,VirginiaTheBeach,Warrior4FreeUS,"Checking out the echo chamber for liberals. Trump 2020. American, Veteran. How many times can I get suspended from Twitter?🇺🇸🇮🇪🇮🇱❤️🐕",2020-10-23 17:14:59,97.0,,,,,,,,,2020-10-30 15:00:40.789861
2020-10-23 16:57:54,1.3196844873206866e+18,"My summary of @WSJ report on #HunterBiden &amp; #TonyBobulinski.

#joebiden making no money off a deal that didn't go through that he wasn't involved with in the first place. 

Some scandal, @realDonaldTrump.",1.0,0.0,Twitter Web App,1.0407668110196532e+18,Jim Renehan,renehan_jim,Apologetic Catholic (we have a lot to answer for). #BidenHarris2020.,2018-09-15 00:58:39,489.0,"Bellport, NY",40.7570429,-72.9392727,,United States of America,North America,New York,NY,2020-10-27 18:08:11.740563
2020-11-08 15:15:48,1.3254569961501164e+18,"@Bernd__Neuner @MoonofA If and when 2020 is over;

Trump is an intelligent person. If the US Elections system is as it is, how can he hope to win when it's conducted under a #Biden admin?!

Even so,
He can play Golf for 3 straight yrs and declare candidacy at the beginning of the GoP primaries in '24!",1.0,0.0,Twitter for Android,7.723684000352788e+17,Seeji Sundarakshan,Sseeji,"interest in geopolitics, economics, independent media and people.",2016-09-04 09:39:11,576.0,Mumbai & Kerala.,,,,,,,,2020-11-09 18:34:46.877891
2020-11-07 16:52:17,1.325118889684947e+18,"#JoeBiden Congratulations Mr. President Joe Biden and #KamlaHarris . We wish you all the best in the White House. 
#JoeBiden #MrPresident  #KamalaHarris 
#WhiteHouse",0.0,0.0,Twitter for Android,9.58958726475604e+17,Navneet Yadav,Navneet42630598,,2018-02-01 07:02:31,13.0,"नई दिल्ली, भारत",,,,,,,,2020-11-08 11:19:39.841286
2020-11-07 16:48:54,1.3251180382665646e+18,Yes! Keep the faith USA! #biden #harris #Election2020 https://t.co/LPVlNiHEzs,2.0,0.0,Twitter for iPhone,330491773.0,Esther Stumpf,eanstumpf,"Moeder | HR | Zeg wat je doet, doe wat je zegt! | Vertrouwen | Respect | Dagvoorzitter | What you see is what you get | Energiek | Humor | Verbinden |",2011-07-06 18:08:47,92.0,iPhone,,,,,,,,2020-11-08 11:33:43.055862
2020-10-24 02:38:05,1.319830492146008e+18,"Driving through @TimesSquareNYC today   @IvankaTrump #Biden
#Trump #jaredkushner @ProjectLincoln #nycghosttown #nyc #itstruethough #Goyapose https://t.co/uAnYXpdLMM",2.0,0.0,Twitter for Android,856966375.0,Amy Adoniz,amyadoniz,"NYC Mom, G-Ma, Sister, Daughter, Girlfriend, Dragon Slayer!!",2012-10-01 20:17:31,108.0,New York City,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2020-10-27 18:21:37.311420
2020-11-05 22:09:45,1.3244740088600412e+18,"@crunchytaters @TroyRiser @realDonaldTrump The oldest man voting in this years fraudulent election? 170 years!!
Cmon man...

#JoeBiden #KamalaHarris 
#BigTechCensorship is very real
#MAGA2020  https://t.co/aToDCTpYVD",0.0,0.0,Twitter for iPhone,1.0397919346326118e+18,Moonwalker,n23720487,,2018-09-12 08:24:50,310.0,Worldwide,,,,,,,,2020-11-06 10:18:29.822258
2020-11-01 15:46:59,1.3229281305086853e+18,"Michael Goodwin earns his pay again. Just because the media has ignored the corruption in the #Biden crime family doesnt mean the public will.
https://t.co/l6GUYDoLd9 via @NYPost &amp; @MGoodwin_NYPost https://t.co/ZKUHZHLMCR",0.0,0.0,Twitter for Android,1.2578121150600763e+18,Aracely Sandoval,AracelSandoval,,2020-05-05 23:19:26,18.0,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,2020-11-02 16:18:25.103240
2020-11-07 19:58:24,1.3251657261146112e+18,@alvinshouse72 @TrevDon Yes he passed legislation that carried longer term sentences for crack users which were predominantly black then were given for cocaine which were mostly whites. How about the 1994 bill for longer sentences that effected blacks and have them longer sentences. #biden=racist,0.0,0.0,Twitter for iPhone,29246501.0,Robert Morris,Wobbiee,gay republican preserving the us constitution. #maga #bidencrimesyndicate #DonaldJTrumpismypresident #4moreyears,2009-04-06 17:25:30,186.0,"jeffersonville, pa",,,,,,,,2020-11-08 11:26:29.673075
2020-11-08 16:35:27,1.3254770405779456e+18,#    ! |#JoeBiden supporters celebrate across cities | #SunNews https://t.co/BmLDMt5Hex,0.0,0.0,Twitter for iPhone,8.829798257528504e+17,cMovieTube,cMovieTube83,"#Cinema, #MovieReviews, #TamilSerial, #Astrology, #LatestNews #Health #Beauty #Tips, #Samayal, & All #Trending at One Place",2017-07-06 15:09:30,3073.0,"Chennai, India",13.0836939,80.270186,Chennai,India,Asia,Tamil Nadu,TN,2020-11-09 18:27:04.003847
2020-10-16 00:36:47,1.3169008654925537e+18,#Biden addresses #crimebill honestly. Best explanation Ive ever heard. He has some great ideas. #TownHall,2.0,0.0,Twitter for iPhone,20474567.0,AnnforHumanity *nasty woman extraordinaire,annforhumanity,#myfullemptynest 🦅#justiceforall #blacklivesmatter Mom of compassionate humans; Wife of immigrant advocate ♥️ ✝️ Insta: @AnnforHumanity Click link for blog⬇️,2009-02-09 22:40:57,3222.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 02:18:46.662711041
2020-11-02 13:19:16,1.3232533440775168e+18,"One more day #Election2020 
My anxiety level: 
Not able to sleep
Chest feels weird
Not hungry, last time I ate was yesterday around 5pm. 
My neck hurts like a bitch.
As much as I try to avoid the TV and social media I literally cant. 
I cant stop moving around. 
#VOTE #Biden https://t.co/RKuFIFiFO7",0.0,0.0,Twitter for iPhone,1779732025.0,K,kells0509,#Vote #VoteBiden2020,2013-09-07 21:55:46,468.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-11-03 14:34:51.517383
2020-10-21 05:14:12,1.3187826191826616e+18,"#MarchToThePollsForJoe 
Restore decency to America VOTE!! #Biden 

#TrumpIsCompromised 
#QuidProQuo #TRUMP

Dump selfish, reckless #Trump !!!!
#EndTheChaos
#TrumpsTheBiggestLiarEver 
#TrumpCrimeFamily https://t.co/lwxPKX2zNn",0.0,0.0,Twitter Web App,386395062.0,t Logan,greeneyes3470,"I Really am a nice person,  but Trump makes my horns show!",2011-10-07 06:35:04,268.0,,,,,,,,,2020-10-27 18:31:33.812347
2020-11-08 01:47:18,1.3252535312851558e+18,#Biden mandate? It has a dark side @judgealexferrer @kostenfdn @smithforgeorgia #ga134 #columbus @Todd_Jones ga @CesarChavezAZ @RepRussMeyer ky @karenremaley @JudgeCarter @AmyMercado #fl48 #orlando #democrats @sendavidperdue #atlanta @jtnendza @RepDavidTClark #ga98 #buford https://t.co/NRy0wLbg0R,0.0,0.0,Twitter Web App,8.008487098188063e+17,Edith Potter,SMIRepr,Got it?!,2016-11-21 23:49:46,644.0,"LWV, CA",,,,,,,,2020-11-09 18:39:11.286808
2020-11-07 09:48:16,1.3250121813525914e+18,"READ IN FULL - Jon Alterman, director of the Middle East Program at @CSISMidEast &amp;  Rice Universitys Kristian Coates Ulrichsen offer their thoughts on what a victory by Joe #Biden means for the Middle East

https://t.co/C8kwe4xTBL

@BakerInstitute 
@CH_MENAP 
@Dr_Ulrichsen",6.0,3.0,Hootsuite Inc.,2962401635.0,Arab Digest,arabdigest,The leading source of commentary and analysis on the Middle East and North Africa,2015-01-05 17:38:04,1029.0,worldwide,,,,,,,,2020-11-08 11:37:12.021748
2020-11-04 01:15:59,1.323796099669414e+18,"#BREAKING: President Trump wins Alabama, Mississippi, Oklahoma, and Tennessee, while Democrat Biden wins Connecticut, Delaware, Illinois, Maryland, Massachusetts, New Jersey, and Rhode Island.

#Election2020 #ElectionNight #Trump #Biden https://t.co/r7iC3pLYw4",5.0,3.0,Twitter for Android,1.2240323421064274e+18,TGDNews,TGDNews,Providing you with the Earth's latest #news,2020-02-02 18:10:39,4161.0,Earth,,,,,,,,2020-11-05 13:03:00.939488
2020-11-03 01:27:55,1.3234367136e+18,"If #Biden wins, it will be an indication that our nation prefers subjective feelings over the historic principles of government which have previously defined American Exceptionalism. #Trump",0.0,0.0,Twitter Web App,26313306.0,Whirled Views,WhirledViews,"Blogger - Whirled Views, Grad School Professor, Provocateur, Conservertarian, Pro-Life Advocate, Father of Four,  Author, Raconteur - Follow me for insights",2009-03-24 20:16:11,660.0,"Metro Charlotte, NC",35.2232745,-80.8474339,Charlotte,United States of America,North America,North Carolina,NC,2020-11-04 09:48:03.941468
2020-11-04 20:30:01,1.3240865205764342e+18,"I am just saying: as it looks right now, 1 unfaithful electoral vote and #Biden is fucked
2016: Washington State 4, Texas 2 and Hawaii 1 unfaithful votes.
#Elections2020",0.0,0.0,Twitter Web App,1.058333209329578e+18,Steve Ehrenberger,SteveEhrenberg1,,2018-11-02 12:21:14,106.0,Classified,,,,,,,,2020-11-05 12:50:50.307490
2020-11-01 19:05:33,1.322978101291307e+18,#JoeBiden is an utter disgrace to the American people! https://t.co/9W6BI8jYAR,0.0,0.0,Twitter for iPhone,1.2421105271339418e+18,Liz 🇺🇸,ThisIsLizMK,Conservative/Republican; Patriot; Trump supporter; And daughter of the King who is not moved by the world for my God is with me...,2020-03-23 15:27:01,773.0,"Houston, TX",29.7589382,-95.3676974,Houston,United States of America,North America,Texas,TX,2020-11-02 16:55:55.639184
2020-11-07 16:36:30,1.3251149175449231e+18,"The first woman elected Vice President, and she is a black woman! Madam Vice President-elect, @KamalaHarris!  Yes, #Democrats! Yes, America! #KamalaHarris #BidenHarris2020 #JoeBiden #Election2020 #MSNBC2020 https://t.co/chWP9JtE0X",1.0,0.0,Twitter for Android,27076050.0,Taunda D.Edwards,TaundaDEdwards,"Founder and CEO of The TADD Company. Sometimes I write #scripts, #manuscripts and #online #content. Sometimes I tweet what I want. It really depends on my day!",2009-03-27 19:25:23,1058.0,"Marietta, GA",33.9528472,-84.54961479999999,Marietta,United States of America,North America,Georgia,GA,2020-11-08 11:20:55.614355
2020-11-01 12:26:44,1.3228777333330657e+18,https://t.co/qNB7z087bt #biden2020 #bidenharris of ultra wonderful day #joebiden win for champion of ultra wonderful of champion we love joe biden my wonderful bestie of ultra ,0.0,0.0,Twitter Web App,1311696278.0,Demetre hunter tanya fenmore Vote 2020,DemetreBhunter,#tanyafenmore  #stacikeanan  #Tiffanybrissette   #lisa1990  #hannabarbera #joebiden #kamalaharris  #barackobama #michelleobama #aprillerman,2013-03-28 20:52:26,1534.0,California USA ,,,,,,,,2020-11-02 16:56:27.118828
2020-10-17 09:02:46,1.3173905863582966e+18,Prompted by #jacindaardern landslide win in #NZElection2020 &amp; anticipating landslide win 4 #JoeBiden in #USElection2020 I looked at what the stars show. It's a beautiful &amp; hopeful pattern promising a new beginning 4 all. We'll see a new world unfold over the next few months &amp; yrs https://t.co/G6M7oMV6go,27.0,6.0,Twitter Web App,448692159.0,💧Stavros™ Antifa = Σταύρος© Αντίφα,dodona777,"Retired Teacher
""What's money? A man's a success if he gets up in the morning & goes to bed at night & in between does what he wants to do."" Bob Dylan
SJW ALP",2011-12-28 08:09:18,7591.0,Illulung Country Australia,,,,,,,,2020-10-21 05:25:06.035924267
2020-11-07 18:26:53,1.325142697498194e+18,"Congratulations President Elect #JoeBiden.
Hope America will Progress under your Leadership InshaAllah.
#Elections2020  #ElectionResults2020 #Trump https://t.co/Bk7TQPZfKh",0.0,0.0,Twitter for iPhone,88061641.0,shahzeb khakwani,shahzebkhakwani,,2009-11-06 23:28:26,103.0,,,,,,,,,2020-11-08 11:14:19.023556
2020-11-07 17:05:18,1.325122163943252e+18,"Congratulations, Mr. President-elect #JoeBiden https://t.co/WYucFb1ids",0.0,0.0,Twitter for iPhone,16741828.0,slstern,slstern,I am a left handed writer who practices law and photographs for a living and who lives on a horse farm in Minnesota.,2008-10-14 17:08:33,154.0,"Independence, MN",,,,,,,,2020-11-08 11:18:39.730868
2020-11-02 12:53:02,1.3232467423477678e+18,#vote #Arizona see our health future with #Biden,0.0,0.0,Twitter for iPhone,247637778.0,Tamra E. Raven,tamraraven,Plant ecologist: 10km3x2 ECOPLAY=unique:recognizable: complex:predictable:patterning ECOTONE ECOLOGICALRESTORATION endemic plant species:VEGETATION CONNECTIVITY,2011-02-05 06:47:16,2873.0,"The Big River, Missouri",38.0810553,-90.6573037,,United States of America,North America,Missouri,MO,2020-11-03 14:34:55.275893
2020-10-27 22:54:51,1.321223867503956e+18,"When the corrupt biased media starts analyzing #Biden #Kamala defeat, he and the #dems will understand how grave was the mistake to pick and extreme liberal! #RedWaveRising2020 #TrumpLandslideVictory2020 https://t.co/l7K9DTxHTz",1.0,0.0,Twitter for iPhone,294353763.0,Bashar Jarrar,basharjarrar,"Media and Political Analyst, Radio and TV News and Current Affairs Commentator, and Op-Ed Writer.",2011-05-07 00:31:18,438.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-28 14:35:36.622137
2020-10-23 01:32:54,1.3194517011751483e+18,"In #PresidentialDebate2020 #JoeBiden comforting, assuring to protect #America vs #foreign adversaries and repair &amp; strengthen our partnerships w/allies. @laughinatthegop @lindyli @CYDBayArea @Doctora333 @EricSmelser #Biden2020 #COVID19 @schultzohio @JPadillaCA",0.0,0.0,Twitter for iPhone,1623717366.0,John Trasviña,JohnTrasvina,"California Exec. Director @GenCitizen; President, @LowellAlumni; Director @1990Institute. Formerly Pres. Obama's HUD Asst Secy for Fair Housing; Dean, USF Law",2013-07-26 19:56:59,406.0,San Francisco,37.7790262,-122.4199061,San Francisco,United States of America,North America,California,CA,2020-10-27 18:10:28.390469
2020-11-03 22:41:50,1.3237573072604037e+18,"The fact that #Trump has used the tactic of trying to scare voters from going to vote, even on election day, proves that hes the greatest threat to US democracy. #Youchoose #ElectionDay #Election2020 #ElectionNight #USPresidentialElections2020 #USPresidentialElection #biden",1.0,1.0,Twitter for iPhone,55503399.0,Jordi Ortega,jordiortegatv,Writer/Director. Student of emotions. Kai’s dad. See @americanpolitix @poetryslammovie. Read @thelatinlovers (https://t.co/MjWaGK6YP1).,2009-07-10 07:50:01,978.0,"Los Angeles, CA",34.0536909,-118.242766,Los Angeles,United States of America,North America,California,CA,2020-11-04 09:42:55.800028
2020-10-25 00:43:27,1.3201640318234092e+18,"@RonaldKlain @SimmonsGmarlins #Biden is the only one who answered any questions, of course he won!",1.0,1.0,Twitter Web App,575867163.0,Rose Dilley,GreenFairy2003,"Anti-impotus, Anti-fascism, the market is NOT THE ECONOMY! I want decency/ethics/karma. I don't reply to trumpers stupid ?s fake reasoning; I BLOCK TRUMPERS",2012-05-10 00:15:47,1986.0,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,2020-10-27 18:20:10.912071
2020-10-20 22:29:30,1.3186807711551406e+18,If there isnt underage sex videos on #BidenLaptop of #HunterBiden then the FBI should say so as soon as possible. If its fake its not fair to the family and if its true and there was a coverup then voters have got to know. #Biden #Election2020,142.0,55.0,Twitter for iPhone,28435461.0,Jodi,APLMom,Colorado. Typo Queen. #KLRN #TheRedWhineShow. Pick your president like you would your Accountant or your Lawyer; facts not feelz. 1A 2A 🇺🇸,2009-04-02 22:25:48,11678.0,Colorado,38.7251776,-105.6077167,,United States of America,North America,Colorado,CO,2020-10-21 11:14:43.736986892
2020-10-30 17:01:22,1.3222220730754253e+18,My Yard sign arrived today. #Biden #BidenHarrisToSaveAmerica #Elections2020 #GratefulDead #deadhead #UniteBlue #VOTE https://t.co/7zXh04jqjL,1.0,0.0,Twitter for iPhone,6296572.0,Steve Mann,stevemann,"Full stack Tech #B2B #CMO, lapsed neuroscientist Political Junkie #voteearly #UniteBlue #Triplet Dad #T1Dlookslikeme City boy gone rural",2007-05-24 20:56:10,5249.0,"Connecticut, USA",41.6500201,-72.7342163,,United States of America,North America,Connecticut,CT,2020-11-01 11:10:40.935007
2020-11-02 19:20:08,1.3233441580908216e+18,"will there be change tomorrow?
aretha franklin   
#Biden #Election2020 #VOTE 

 https://t.co/d68ryTuWFq",0.0,0.0,Twitter for Android,291778309.0,andromeda stardust ☄️🏴,atomeseven,"sheela's child em átomos, palavras de um modo implícito, aime-moi ou quitte-moi.
namastê 🙏
#animalrights 🐷",2011-05-02 16:06:44,12435.0,"sao paulo, brazil",,,,,,,,2020-11-03 14:33:28.540668
2020-11-05 00:16:15,1.3241434535345193e+18,"@TaylorPopielarz @JoeBiden #Asura on earth

#DivisiveTrump, together with #RussianInterference succeeded in stopping a #Landslide2020 for #Biden.

#Manchild #Trump may yet win without litigation, and continue #unPresidented #TrumpMenace.

#DoomsdayClock will need to be adjusted closer to #ENDTIMES soon",0.0,0.0,Twitter for Android,540253218.0,D lau,dlachina_lau,,2012-03-29 18:05:56,580.0,HongKong,22.2793278,114.1628131,Hong Kong Island,China,Asia,Hong Kong,,2020-11-06 10:11:09.416798
2020-10-24 12:18:53,1.3199766562835988e+18,"@realDonaldTrump The not a politician line may have worked in 2016, but now we all know you also arent a LEADER. No pandemic plan. No healthcare plan. Youre just No Plan Nacho Man. A vote for Trump is really a vote for nothing! Americans are too smart to fall for your con job again.  #Biden",0.0,0.0,Twitter Web App,755798016.0,oxforduk,Oxforduk23,"Mask-wearing, Biden-supporting suburbanite seeking a brighter future for all. #Resist #Resisters #BlackLivesMatter",2012-08-13 20:42:54,256.0,,,,,,,,,2020-10-27 18:21:12.231062
2020-10-23 02:11:34,1.3194614301024952e+18,"#TheAmericanPresident U gather a group of middle aged, middle class, middle income voters who remember w/longing an easier time &amp; u talk 2 them about family &amp; American values &amp; character. Hes a snake oil salesman. #DonTheCon #Debates2020 #JoeBiden #vote",0.0,0.0,Twitter for iPad,7.384678008518738e+17,Kari Blizzard,Karib1167,"""Injustice anywhere is a threat to justice everywhere.""- MLK, Jr. “You can kill the revolutionary but, you can’t kill the revolution.”-Fred Hampton",2016-06-02 20:30:18,63.0,,,,,,,,,2020-10-27 18:09:53.420884
